8.200000000000000000e+02,4.721700000000000159e+02,3.535000000000000000e+02,1.190000000000000000e+03,5.904235387817314412e-02,-5.062518739759868103e-01,3.027360996811768734e-01,1.490551617573839249e-01
7.900000000000000000e+02,4.482799999999999727e+02,3.728000000000000114e+02,1.240000000000000000e+03,7.249566082072671502e-01,5.023678083374031322e-01,-5.080582583997199642e-01,-1.064053766707904192e+00
8.000000000000000000e+02,4.871100000000000136e+02,4.653000000000000114e+02,1.220000000000000000e+03,1.104360208398871501e+00,9.165983060071881683e-01,1.669390167568040706e+00,2.280867402703926849e+00
8.000000000000000000e+02,5.344600000000000364e+02,4.588999999999999773e+02,1.120000000000000000e+03,1.195301735809689347e+00,5.266345902557520997e-01,1.308153896759498558e+00,9.777015524315072481e-01
8.000000000000000000e+02,5.174800000000000182e+02,3.818000000000000114e+02,1.270000000000000000e+03,9.364834423601390290e-01,8.349298913346090423e-01,-1.257586018572685704e+00,1.479412780958882789e-01
8.300000000000000000e+02,4.830199999999999818e+02,3.768000000000000114e+02,1.310000000000000000e+03,1.133901927440191582e+00,8.539553171045339841e-01,-2.221806034843251676e-01,1.639480265050308194e-01
8.300000000000000000e+02,4.457300000000000182e+02,3.916000000000000227e+02,1.150000000000000000e+03,4.783856973709119664e-01,7.144388489788270347e-01,-6.328103725882776587e-01,-3.755822617119601581e-02
8.200000000000000000e+02,4.008299999999999841e+02,3.928999999999999773e+02,1.150000000000000000e+03,4.229632187645984698e-01,5.856292782947046804e-01,-3.741636845284153079e-01,2.716713405993641528e-01
7.700000000000000000e+02,3.962900000000000205e+02,3.871999999999999886e+02,1.160000000000000000e+03,3.226748778207392254e-01,3.947686355693738602e-01,6.250703631948958394e-01,2.423105496989566288e-01
7.200000000000000000e+02,3.928999999999999773e+02,3.773999999999999773e+02,1.120000000000000000e+03,4.856567487981699460e-01,2.337514635565802745e-01,3.323252036925223307e-01,1.114286277268691672e+00
7.800000000000000000e+02,3.886600000000000250e+02,3.683000000000000114e+02,1.130000000000000000e+03,1.369759909789665553e+00,1.267740647732175763e+00,1.154788716251261116e+00,7.259144413363716186e-01
7.900000000000000000e+02,4.088600000000000136e+02,3.838999999999999773e+02,1.170000000000000000e+03,1.415786866380849718e+00,-5.398269875636459991e-01,1.029663590673585816e+00,-4.361675642671121178e-01
7.800000000000000000e+02,4.277200000000000273e+02,4.066999999999999886e+02,1.170000000000000000e+03,2.073126833704351135e+00,1.289131962267361597e+00,2.325512269177834046e+00,1.597997606537735260e+00
8.500000000000000000e+02,4.349800000000000182e+02,4.206999999999999886e+02,1.170000000000000000e+03,1.283170539092590046e+00,-1.006122486434030405e-01,7.592251947278988444e-01,3.032878166881928031e-02
8.300000000000000000e+02,4.746800000000000068e+02,4.136999999999999886e+02,1.160000000000000000e+03,2.096437361882585559e+00,5.586867839057114704e-01,-2.703395308056334989e-01,-2.436169415731420096e-01
8.100000000000000000e+02,4.867400000000000091e+02,4.103999999999999773e+02,1.120000000000000000e+03,1.727969126780523057e+00,1.044591902033771946e+00,1.221349883004493458e-01,4.746070165662775731e-01
8.100000000000000000e+02,4.684399999999999977e+02,4.075000000000000000e+02,1.170000000000000000e+03,1.667307309004965488e+00,1.216855740679380293e+00,4.953443054185556194e-01,-3.436058067352242285e-01
8.300000000000000000e+02,4.796800000000000068e+02,4.071999999999999886e+02,1.160000000000000000e+03,1.926062480955915035e+00,1.024704444385035051e+00,-4.249098374362685893e-01,-1.192106122396500600e+00
8.400000000000000000e+02,4.407400000000000091e+02,4.111999999999999886e+02,1.130000000000000000e+03,1.623921052381759988e+00,8.101530695120456871e-01,-6.163361257428707773e-01,-9.453413719806148530e-01
8.000000000000000000e+02,4.342200000000000273e+02,4.195000000000000000e+02,1.160000000000000000e+03,1.284782895886521059e+00,1.269490633526425771e+00,-8.499700436156976124e-01,-9.204775584177886660e-01
8.600000000000000000e+02,4.318700000000000045e+02,4.183000000000000114e+02,1.130000000000000000e+03,1.309127541721068821e+00,1.281651539507662640e+00,-1.817886499581691517e-01,-1.405752932088167040e-01
7.800000000000000000e+02,4.658199999999999932e+02,3.998000000000000114e+02,1.080000000000000000e+03,6.687591581679201980e-01,3.673434067758989396e-01,-2.132110658663643465e-01,-4.204601619050873373e-01
8.700000000000000000e+02,4.919800000000000182e+02,4.056000000000000227e+02,1.160000000000000000e+03,-4.568155361205296638e-01,-2.554875534485747113e-01,-1.200000807814775916e+00,-1.249187376188002574e+00
7.600000000000000000e+02,5.164700000000000273e+02,3.936999999999999886e+02,1.160000000000000000e+03,6.448878291275881303e-01,4.955838223877456761e-01,6.906587397464832856e-01,7.204591669622329997e-01
7.200000000000000000e+02,5.481200000000000045e+02,3.788000000000000114e+02,1.060000000000000000e+03,6.385373369048292780e-01,-3.402199194817908667e-01,-9.408830591930935627e-01,-1.195346669803876605e+00
7.200000000000000000e+02,5.560299999999999727e+02,3.663000000000000114e+02,1.030000000000000000e+03,8.869775805069484154e-01,-1.294746234178636712e-01,-1.157955769971658055e+00,-1.112257108008170459e+00
7.200000000000000000e+02,5.702000000000000455e+02,3.758999999999999773e+02,1.070000000000000000e+03,7.405430928966667825e-02,-4.797957877688267536e-01,6.335574568271996887e-02,-7.057603648776657190e-02
6.900000000000000000e+02,5.325199999999999818e+02,3.623000000000000114e+02,1.030000000000000000e+03,-1.597238401118377116e-01,-1.231190876922013899e+00,1.380846564693744005e-01,-2.506863630284815181e-01
8.100000000000000000e+02,4.889700000000000273e+02,3.748999999999999773e+02,1.050000000000000000e+03,-5.198371734510527295e-03,-7.367512448297562910e-01,1.902101641243984509e-01,-5.511983434179480446e-01
9.000000000000000000e+02,4.940799999999999841e+02,3.915000000000000000e+02,1.100000000000000000e+03,-3.160999011123397651e-01,-1.197336429402138247e+00,1.213333629572848071e+00,1.847598751670382455e+00
1.010000000000000000e+03,5.009399999999999977e+02,3.825000000000000000e+02,1.080000000000000000e+03,8.205253379188506280e-01,-2.959467466644408185e-01,2.341399237563060731e-01,-1.421654600097881638e-01
9.700000000000000000e+02,5.178999999999999773e+02,3.716000000000000227e+02,1.020000000000000000e+03,9.807621125529611961e-01,-4.333368835923067652e-01,2.033354666075974371e-01,-3.253214407551396348e-01
8.800000000000000000e+02,5.661000000000000227e+02,4.286999999999999886e+02,9.800000000000000000e+02,4.453136158865920180e-01,5.908110311610750287e-01,5.106558947638246693e-01,1.421304734387989654e+00
8.700000000000000000e+02,5.689700000000000273e+02,4.283000000000000114e+02,9.500000000000000000e+02,1.010403623616185742e+00,-4.096031258451870438e-01,6.785133504273771488e-01,6.048312683902340448e-01
8.300000000000000000e+02,5.370700000000000500e+02,4.333000000000000114e+02,9.800000000000000000e+02,6.646240554479141416e-01,8.337474764873721300e-01,2.609066173818166620e-02,-2.461137343281373860e-02
8.400000000000000000e+02,5.392000000000000455e+02,4.486000000000000227e+02,1.040000000000000000e+03,1.485589235918776563e+00,1.571187047406903625e+00,2.369654784159884287e+00,3.076452390555101668e-01
8.700000000000000000e+02,5.395399999999999636e+02,3.946999999999999886e+02,1.110000000000000000e+03,7.312597552119503019e-01,2.214087982707885205e-01,7.959707434934207848e-01,9.245185231437178519e-01
8.500000000000000000e+02,5.356000000000000227e+02,4.063999999999999773e+02,1.230000000000000000e+03,1.409613702904867871e+00,9.188500967902232253e-01,3.094623606297400853e-01,-3.833672398463079389e-01
8.500000000000000000e+02,5.357300000000000182e+02,3.976000000000000227e+02,1.240000000000000000e+03,4.962064765312864667e-01,-6.307734971390728529e-02,-2.825967907014465541e-01,7.055049811018677675e-01
8.900000000000000000e+02,5.307899999999999636e+02,3.928999999999999773e+02,1.190000000000000000e+03,1.538171499930459207e+00,1.321197380816394817e+00,5.776259976002686702e-01,6.784777604105867166e-01
9.200000000000000000e+02,5.468200000000000500e+02,3.866000000000000227e+02,1.260000000000000000e+03,1.171580521563382993e+00,7.690516190242275840e-01,1.196388709849364462e-01,1.203379422025944168e+00
9.600000000000000000e+02,5.471699999999999591e+02,3.943999999999999773e+02,1.260000000000000000e+03,1.385996498812366307e+00,1.001685908774205824e+00,-1.384952014070214066e+00,-6.982481270505989102e-01
9.300000000000000000e+02,5.250399999999999636e+02,3.906000000000000227e+02,1.240000000000000000e+03,1.971534198427212781e+00,1.461593741208014663e+00,6.442210029470805954e-02,2.556402178883134257e-01
9.400000000000000000e+02,5.274700000000000273e+02,3.941999999999999886e+02,1.210000000000000000e+03,1.485737540704484161e+00,1.398054566739247884e+00,-8.608285991519882829e-01,-8.767624390391548506e-01
9.200000000000000000e+02,5.154400000000000546e+02,4.016000000000000227e+02,1.170000000000000000e+03,1.054005162750382807e+00,5.567418937047566851e-01,-5.364351708845536137e-01,3.215228883671871624e-02
8.900000000000000000e+02,4.956499999999999773e+02,4.023999999999999773e+02,1.100000000000000000e+03,2.951603010314535758e-01,9.760987458272982753e-01,-6.804650841848196574e-01,-9.948704552509535226e-01
9.500000000000000000e+02,4.803199999999999932e+02,4.098999999999999773e+02,1.030000000000000000e+03,-6.143354532069299490e-01,-5.856082418482484453e-01,-5.461521649896905473e-01,-1.136687151376708727e+00
9.600000000000000000e+02,4.418799999999999955e+02,3.661000000000000227e+02,1.030000000000000000e+03,-3.205702462410897069e-01,2.213009627034449867e-01,-1.709342090420887805e-01,1.062991562869139983e+00
8.600000000000000000e+02,4.082300000000000182e+02,3.608000000000000114e+02,1.080000000000000000e+03,-7.688220517640547563e-03,-5.200645385224795803e-01,1.002204724661601487e+00,1.061744734275167912e-01
9.100000000000000000e+02,3.985600000000000023e+02,3.631999999999999886e+02,1.110000000000000000e+03,-2.098953980775488948e-01,4.948297375963749412e-01,-3.634596728646327102e-01,1.660648390915560602e-01
9.300000000000000000e+02,4.000799999999999841e+02,3.513000000000000114e+02,1.070000000000000000e+03,-1.319965495727603022e-01,4.895819684048273723e-01,3.884756658098069693e-01,4.907927643230236558e-01
9.400000000000000000e+02,3.996999999999999886e+02,3.783000000000000114e+02,1.020000000000000000e+03,1.870572717746268529e-02,5.532319825929655766e-01,-7.678835824836376389e-01,-7.866693171649480343e-01
9.000000000000000000e+02,3.986700000000000159e+02,3.781000000000000227e+02,9.600000000000000000e+02,3.017379013982263714e-01,2.593929028922178359e-01,1.712775938596132475e-01,-1.369484813697618097e+00
9.100000000000000000e+02,4.095099999999999909e+02,3.868999999999999773e+02,1.040000000000000000e+03,1.366568157468831535e-01,1.727540631407520691e-02,-1.149565146254239334e+00,-1.363215903106504978e+00
9.200000000000000000e+02,3.680899999999999750e+02,3.886000000000000227e+02,1.040000000000000000e+03,2.383395104349257942e-01,-2.452248697069398520e-01,-1.957765185075694969e-01,1.978051352808126162e-01
8.400000000000000000e+02,3.498299999999999841e+02,3.893999999999999773e+02,1.130000000000000000e+03,1.887655702454801299e-01,-2.023166242125791214e-01,-9.002233725765181882e-01,-1.003343943910607328e+00
8.300000000000000000e+02,3.435199999999999818e+02,3.963000000000000114e+02,1.130000000000000000e+03,6.131819294435660872e-01,1.145766744334357989e+00,1.743001345854924944e+00,1.747663588270214508e+00
7.900000000000000000e+02,3.593600000000000136e+02,3.933999999999999773e+02,1.130000000000000000e+03,-6.300922299462271559e-01,-3.690038664539811997e-01,-1.288735534428818497e+00,-1.315195122321502375e+00
8.800000000000000000e+02,3.808799999999999955e+02,3.893999999999999773e+02,1.120000000000000000e+03,-1.327727299169684461e+00,-1.404800374482593428e+00,-1.004852538319561672e+00,-1.986304375938314104e+00
7.600000000000000000e+02,3.975500000000000114e+02,3.783000000000000114e+02,1.130000000000000000e+03,-1.864642078230112965e+00,-1.773901837122771497e+00,-6.423538589863796444e-01,-9.225135618838014029e-01
8.900000000000000000e+02,3.923899999999999864e+02,3.856999999999999886e+02,1.110000000000000000e+03,-1.518251444543007089e+00,-1.753573382856575824e+00,2.158048178753609603e-01,-4.860700993286370952e-01
7.700000000000000000e+02,3.863500000000000227e+02,3.831000000000000227e+02,1.070000000000000000e+03,-9.110594000630257705e-01,-4.154757403555373041e-01,-1.048897357687929993e-02,4.546694955822854767e-01
7.100000000000000000e+02,3.755899999999999750e+02,3.741000000000000227e+02,1.040000000000000000e+03,-1.083557612890408084e+00,-6.953665145914998957e-01,-5.680333339107008772e-01,-9.711206689473657061e-01
7.000000000000000000e+02,3.764300000000000068e+02,3.665000000000000000e+02,1.010000000000000000e+03,-1.308874978707449621e+00,-8.095150168999449836e-01,7.678565118811732093e-01,7.741353469277957311e-01
6.000000000000000000e+02,3.785000000000000000e+02,3.628000000000000114e+02,1.040000000000000000e+03,-1.373524983010478540e+00,-1.528342176407736064e+00,2.680113502384132040e+00,1.717396184590816555e+00
6.800000000000000000e+02,3.760699999999999932e+02,3.568999999999999773e+02,9.800000000000000000e+02,-5.125709757383342113e-01,-4.485863208411694503e-01,-3.261548428370075053e-02,-7.993092477886736269e-01
7.800000000000000000e+02,3.666399999999999864e+02,3.603000000000000114e+02,8.700000000000000000e+02,-9.933151432625925148e-01,-4.782675116930740766e-01,6.753721626692013036e-01,3.015725717733251932e-01
6.600000000000000000e+02,3.568199999999999932e+02,3.568999999999999773e+02,8.900000000000000000e+02,-1.061403222928813728e+00,-1.127884560633094946e+00,-5.821499804643297526e-01,-3.266553774794138665e-01
9.999900000000000000e+04,3.441200000000000045e+02,3.633999999999999773e+02,8.900000000000000000e+02,-6.590113868622167193e-01,-1.138252218442660224e+00,-8.081405642760921548e-01,-7.450431102790781024e-01
9.999900000000000000e+04,3.353899999999999864e+02,3.623000000000000114e+02,8.400000000000000000e+02,-1.606255662031101705e+00,-1.966107073993893728e+00,-1.694798130869689778e+00,-1.937354744370388904e+00
6.300000000000000000e+02,3.525699999999999932e+02,3.691999999999999886e+02,8.200000000000000000e+02,-9.819158347463630143e-01,-9.746456102694480705e-01,-9.024446944242532354e-01,1.874884431184655476e-01
6.100000000000000000e+02,3.347599999999999909e+02,3.611000000000000227e+02,7.600000000000000000e+02,-3.312579455440486931e-02,-3.889306462758334026e-01,5.951496434285133974e-01,8.783403799710503002e-01
6.000000000000000000e+02,3.185099999999999909e+02,3.515000000000000000e+02,7.000000000000000000e+02,4.318750730490963918e-01,9.593321962219314436e-02,7.274099457389757717e-01,1.211538766037256076e+00
5.900000000000000000e+02,3.356100000000000136e+02,3.543000000000000114e+02,7.300000000000000000e+02,8.836915679492515219e-01,1.247715250335315051e+00,1.882914786940198260e-01,2.107943500618493005e+00
5.700000000000000000e+02,3.322099999999999795e+02,3.490000000000000000e+02,7.600000000000000000e+02,1.419817470135767756e+00,1.900271360115601826e+00,1.343628212647033582e+00,1.857090518462598761e+00
5.800000000000000000e+02,3.224300000000000068e+02,3.136000000000000227e+02,7.500000000000000000e+02,3.019200168948489860e-01,7.262776762226653693e-01,1.319942233347999316e+00,1.563727155248272993e+00
5.800000000000000000e+02,3.320000000000000000e+02,3.410000000000000000e+02,7.400000000000000000e+02,1.017254166580026320e+00,1.813857936246822566e+00,-3.086442655747775321e-01,1.351514490361050314e+00
5.900000000000000000e+02,3.417099999999999795e+02,3.516999999999999886e+02,7.400000000000000000e+02,2.441959999132633508e-01,1.277850643052728330e+00,1.146536625749728033e+00,1.711465659308116116e+00
5.900000000000000000e+02,3.419399999999999977e+02,3.631999999999999886e+02,8.500000000000000000e+02,7.312242167798559400e-01,9.751848104137561535e-01,3.743917026214131027e+00,1.493144878096889894e+00
6.100000000000000000e+02,3.511100000000000136e+02,3.670000000000000000e+02,8.400000000000000000e+02,4.965472609432770024e-01,5.012966850954524434e-01,1.582123659872485044e+00,6.785101858389411822e-01
6.000000000000000000e+02,3.844200000000000159e+02,3.693999999999999773e+02,8.600000000000000000e+02,5.663830843339067167e-01,6.129533280280748953e-01,-9.768901928194524409e-01,-4.085298594352279600e-01
6.000000000000000000e+02,3.939100000000000250e+02,3.763999999999999773e+02,9.300000000000000000e+02,-4.718498811740927668e-01,-4.561089344307755478e-01,-4.497597953592097908e-01,-9.749342834211792708e-01
5.900000000000000000e+02,3.976600000000000250e+02,3.783000000000000114e+02,9.900000000000000000e+02,9.254486548661013945e-01,-3.279378645177681850e-01,1.535741104900546050e+00,4.737868069010653382e-01
6.000000000000000000e+02,3.771999999999999886e+02,3.660000000000000000e+02,1.030000000000000000e+03,8.532452435021107284e-01,7.880636174100142943e-01,-6.438452088359366554e-01,-8.655374600712045785e-01
6.000000000000000000e+02,3.478799999999999955e+02,3.671000000000000227e+02,1.050000000000000000e+03,2.914330433537650755e-01,6.570181033102042711e-01,-5.106517225329019194e-01,1.077929483252599629e+00
5.900000000000000000e+02,3.298100000000000023e+02,3.670000000000000000e+02,1.040000000000000000e+03,-2.405049226099793824e-01,-1.105004217349805501e-01,-1.197258438327842844e+00,-1.733714593441020080e+00
5.800000000000000000e+02,3.182599999999999909e+02,3.623000000000000114e+02,1.000000000000000000e+03,-2.302390470115324161e-01,-1.242685799291000759e+00,1.689927558720952794e+00,1.018298923459771910e+00
5.600000000000000000e+02,3.311899999999999977e+02,3.608000000000000114e+02,9.700000000000000000e+02,6.342762594143268595e-01,5.604913502662206559e-01,5.880120978913747076e-02,7.879286947894010851e-01
5.700000000000000000e+02,3.361399999999999864e+02,3.598999999999999773e+02,1.020000000000000000e+03,8.313323177540744569e-01,8.414281892151330711e-01,3.211513434810648326e-01,1.055518148376678234e+00
5.700000000000000000e+02,3.293799999999999955e+02,3.651999999999999886e+02,1.080000000000000000e+03,7.957913434821382026e-01,3.799591873127715069e-01,-8.389787515564537390e-01,-1.727461313000775434e-01
5.700000000000000000e+02,3.267500000000000000e+02,3.718999999999999773e+02,1.080000000000000000e+03,8.014683727641744859e-01,5.502223047908381126e-01,-2.765924794949213839e-01,-8.448952488467480482e-01
5.700000000000000000e+02,3.365400000000000205e+02,3.863999999999999773e+02,1.020000000000000000e+03,9.611081324016000904e-01,3.031838185573309530e-01,1.265817990619078071e-01,-8.677916595724237403e-02
5.900000000000000000e+02,3.691299999999999955e+02,3.861000000000000227e+02,1.020000000000000000e+03,1.698832668860054795e+00,7.861100393783542195e-01,1.729808212780066690e+00,1.378153272319306399e+00
6.000000000000000000e+02,4.099499999999999886e+02,3.801999999999999886e+02,9.400000000000000000e+02,1.970872945460180103e+00,4.799634083615024194e-01,1.902697884941365825e+00,1.154372834990201380e+00
6.100000000000000000e+02,3.760799999999999841e+02,3.801000000000000227e+02,1.000000000000000000e+03,6.280388387976422460e-02,8.261534102784937605e-01,-1.459614763848894325e+00,3.586334600493175651e-01
6.300000000000000000e+02,3.491800000000000068e+02,3.871000000000000227e+02,1.000000000000000000e+03,-1.012126930285758064e+00,1.190253617002118514e+00,-2.201868279249977745e-01,2.202863351636706213e+00
6.400000000000000000e+02,3.550199999999999818e+02,3.935000000000000000e+02,1.050000000000000000e+03,-1.210861477708271794e+00,1.418506445892143697e-01,-5.461494288719479506e-01,-1.647145323659325422e+00
6.300000000000000000e+02,3.475299999999999727e+02,3.776000000000000227e+02,1.020000000000000000e+03,-1.139050258391212767e+00,-9.527013049806849487e-01,-8.384797656395079901e-01,-1.269319052549861881e+00
6.300000000000000000e+02,3.532900000000000205e+02,3.743999999999999773e+02,9.800000000000000000e+02,-1.335185191144350858e+00,-1.095052388332399262e+00,8.401221885694715175e-01,1.804759351540669854e-01
6.300000000000000000e+02,3.577200000000000273e+02,3.885000000000000000e+02,9.800000000000000000e+02,-1.583892161570686241e+00,-1.360228974085419651e+00,-1.325465061629398367e+00,-1.714364325087114338e+00
6.500000000000000000e+02,3.859399999999999977e+02,4.006999999999999886e+02,1.000000000000000000e+03,-1.122090442824481338e+00,-4.718685899667493522e-01,-2.213521501200538033e+00,-1.033692828749450010e+00
6.600000000000000000e+02,3.806800000000000068e+02,4.008000000000000114e+02,9.800000000000000000e+02,-1.231220877380891476e+00,-1.868001084940338896e-01,-1.687837593765060484e+00,-4.270018823627440008e-01
7.500000000000000000e+02,3.785699999999999932e+02,3.845000000000000000e+02,9.500000000000000000e+02,-5.987293304951861739e-01,-4.861497383148060680e-01,-4.441041107756003026e-01,-7.529286393425651536e-01
6.500000000000000000e+02,4.030400000000000205e+02,3.885000000000000000e+02,9.000000000000000000e+02,-1.048961668573199640e-01,-2.544096435947104107e-01,-1.330600306721159698e-01,-8.265254009982030137e-02
6.700000000000000000e+02,4.036899999999999977e+02,3.856000000000000227e+02,8.000000000000000000e+02,-4.801256257988520404e-02,-8.037962944128579368e-01,-1.529483266256643104e+00,-1.623617377523630223e+00
6.800000000000000000e+02,3.807200000000000273e+02,3.906000000000000227e+02,8.300000000000000000e+02,1.503274085985349395e-01,-6.545566293213829212e-01,-1.417270525397067160e-01,-7.210694583242200917e-01
6.200000000000000000e+02,3.532099999999999795e+02,3.645000000000000000e+02,8.200000000000000000e+02,5.341233887353246113e-01,-1.161234619062723183e+00,9.818552016633938506e-02,-2.811566957253908705e-01
6.200000000000000000e+02,3.571700000000000159e+02,3.738999999999999773e+02,8.000000000000000000e+02,-4.550969351123161366e-01,-5.698981645770400117e-01,-1.275511950869359090e+00,-6.568335413130046430e-01
6.200000000000000000e+02,3.601800000000000068e+02,3.683000000000000114e+02,8.100000000000000000e+02,9.004709792680119784e-02,2.182200511818833677e-01,2.928992585220986933e-01,4.841116854617155685e-01
6.100000000000000000e+02,3.609599999999999795e+02,3.531000000000000227e+02,8.800000000000000000e+02,-4.637896652941584513e-02,1.223530764696770357e+00,-1.330225535954239757e-01,5.813287191914603275e-02
