Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Gambia,Farafenni,Rice (long grain imported) ,Retail,2008,03,14,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2008,04,14,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2008,05,15,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2008,06,15,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2008,07,18,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2008,08,18,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2008,09,18,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2008,10,19,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2008,11,19.75,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2008,12,20,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,01,20,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,02,20,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,03,19,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,04,19,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,05,18,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,06,17,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,07,17,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,08,17,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,09,15,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,10,18,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,11,16,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2009,12,16,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,01,16,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,02,16,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,03,16,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,04,17,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,05,17,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,06,18,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,07,16,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,08,16,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,09,16,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,10,17,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,11,17,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2010,12,17,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,01,17,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,02,18,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,03,17.5,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,04,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,05,,KG,GMD,
