Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
India,India,Rice,Wholesale,2007,3,1095.19,100 KG,INR,
India,India,Rice,Wholesale,2007,4,1097.75,100 KG,INR,
India,India,Rice,Wholesale,2007,5,1129.63,100 KG,INR,
India,India,Rice,Wholesale,2007,6,1142.19,100 KG,INR,
India,India,Rice,Wholesale,2007,7,1167,100 KG,INR,
India,India,Rice,Wholesale,2007,8,1183,100 KG,INR,
India,India,Rice,Wholesale,2007,9,1190.75,100 KG,INR,
India,India,Rice,Wholesale,2007,10,1216.25,100 KG,INR,
India,India,Rice,Wholesale,2007,11,1242.5,100 KG,INR,
India,India,Rice,Wholesale,2007,12,1268,100 KG,INR,
India,India,Rice,Wholesale,2008,1,1302.38,100 KG,INR,
India,India,Rice,Wholesale,2008,2,1365.25,100 KG,INR,
India,India,Rice,Wholesale,2008,3,1394,100 KG,INR,
India,India,Rice,Wholesale,2008,4,1385,100 KG,INR,
India,India,Rice,Wholesale,2008,5,1360.17,100 KG,INR,
India,India,Rice,Wholesale,2008,6,1355.42,100 KG,INR,
India,India,Rice,Wholesale,2008,7,1442.82,100 KG,INR,
India,India,Rice,Wholesale,2008,8,1490.62,100 KG,INR,
India,India,Rice,Wholesale,2008,9,1492.5,100 KG,INR,
India,India,Rice,Wholesale,2008,10,1496.25,100 KG,INR,
India,India,Rice,Wholesale,2008,11,1531.25,100 KG,INR,
India,India,Rice,Wholesale,2008,12,1528.12,100 KG,INR,
India,India,Rice,Wholesale,2009,1,1517.53,100 KG,INR,
India,India,Rice,Wholesale,2009,2,1497.5,100 KG,INR,
India,India,Rice,Wholesale,2009,3,1491.56,100 KG,INR,
India,India,Rice,Wholesale,2009,4,1497.92,100 KG,INR,
India,India,Rice,Wholesale,2009,5,1491.08,100 KG,INR,
India,India,Rice,Wholesale,2009,6,1515.74,100 KG,INR,
India,India,Rice,Wholesale,2009,7,1472.56,100 KG,INR,
India,India,Rice,Wholesale,2009,8,1565.28,100 KG,INR,
India,India,Rice,Wholesale,2009,9,1601.88,100 KG,INR,
India,India,Rice,Wholesale,2009,10,1649.59,100 KG,INR,
India,India,Rice,Wholesale,2009,11,1787.67,100 KG,INR,
India,India,Rice,Wholesale,2009,12,1799.53,100 KG,INR,
India,India,Rice,Wholesale,2010,1,1711.41,100 KG,INR,
India,India,Rice,Wholesale,2010,2,1703.66,100 KG,INR,
India,India,Rice,Wholesale,2010,3,1732.7,100 KG,INR,
India,India,Rice,Wholesale,2010,4,1777.75,100 KG,INR,
India,India,Rice,Wholesale,2010,5,1768.41,100 KG,INR,
India,India,Rice,Wholesale,2010,6,1771.78,100 KG,INR,
India,India,Rice,Wholesale,2010,7,1784.3,100 KG,INR,
India,India,Rice,Wholesale,2010,8,1815.86,100 KG,INR,
India,India,Rice,Wholesale,2010,9,1862.61,100 KG,INR,
India,India,Rice,Wholesale,2010,10,1884.03,100 KG,INR,
India,India,Rice,Wholesale,2010,11,1911.04,100 KG,INR,
India,India,Rice,Wholesale,2010,12,1923.33,100 KG,INR,
India,India,Rice,Wholesale,2011,1,1927.75,100 KG,INR,
India,India,Rice,Wholesale,2011,2,1922.24,100 KG,INR,
India,India,Rice,Wholesale,2011,3,1924.44,100 KG,INR,
India,India,Rice,Wholesale,2011,4,1928.89,100 KG,INR,
India,India,Rice,Wholesale,2011,5,1933.03,100 KG,INR,
India,India,Rice,Wholesale,2011,6,1908.12,100 KG,INR,
India,India,Rice,Wholesale,2011,7,1910.55,100 KG,INR,
India,India,Rice,Wholesale,2011,8,1930.32,100 KG,INR,
India,India,Rice,Wholesale,2011,9,1989.49,100 KG,INR,
India,India,Rice,Wholesale,2011,10,1990.33,100 KG,INR,
India,India,Rice,Wholesale,2011,11,2017.78,100 KG,INR,
India,India,Rice,Wholesale,2011,12,2017.02,100 KG,INR,
India,India,Rice,Wholesale,2012,1,2021.25,100 KG,INR,
India,India,Rice,Wholesale,2012,2,2021.25,100 KG,INR,
India,India,Rice,Wholesale,2012,3,2021.25,100 KG,INR,
India,India,Rice,Wholesale,2012,4,2039.68,100 KG,INR,
India,India,Rice,Wholesale,2012,5,2177.9,100 KG,INR,
India,India,Rice,Wholesale,2012,6,2236.13,100 KG,INR,
India,India,Rice,Wholesale,2012,7,2283.52,100 KG,INR,
India,India,Rice,Wholesale,2012,8,2372.08,100 KG,INR,
India,India,Rice,Wholesale,2012,9,2323.94,100 KG,INR,
India,India,Rice,Wholesale,2012,10,2364.74,100 KG,INR,
India,India,Rice,Wholesale,2012,11,2368.26,100 KG,INR,
India,India,Rice,Wholesale,2012,12,2387.47,100 KG,INR,
India,India,Rice,Wholesale,2013,1,2425.89,100 KG,INR,
India,India,Rice,Wholesale,2013,2,2440.88,100 KG,INR,
India,India,Rice,Wholesale,2013,3,2389.47,100 KG,INR,
India,India,Rice,Wholesale,2013,4,2362.47,100 KG,INR,
India,India,Rice,Wholesale,2013,5,2417.48,100 KG,INR,
India,India,Rice,Wholesale,2013,6,2496.67,100 KG,INR,
India,India,Rice,Wholesale,2013,7,2602.42,100 KG,INR,
India,India,Rice,Wholesale,2013,8,2542.64,100 KG,INR,
India,India,Rice,Wholesale,2013,9,2522.68,100 KG,INR,
