Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Gambia,Banjul,Rice (long grain imported) ,Retail,2011,09,17,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2011,10,17,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2011,11,17,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2011,12,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,01,18,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,02,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,03,18,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,04,19,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,05,19.5,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,06,19,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,07,19,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,08,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,09,21,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,10,18.18,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,11,18.58,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2012,12,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,01,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,02,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,03,21,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,04,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,05,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,06,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,07,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,08,19,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,09,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,10,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,11,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2013,12,21,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,01,21,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,02,21,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,03,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,04,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,05,22,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,06,20,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,07,23,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,08,23,KG,GMD,GBOS
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,09,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,10,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,11,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2014,12,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,01,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,02,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,03,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,04,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,05,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,06,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,07,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,08,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,09,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,10,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,11,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2015,12,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,01,25,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,02,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,03,25,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,04,25,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,05,27,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,06,26,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,07,27,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,08,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,09,27,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,10,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,11,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2016,12,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,01,32,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,02,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,03,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,04,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,05,24,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,06,29,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,07,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,08,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,09,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,10,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,11,28,KG,GMD,The Gambia Bureau of Statistics
Gambia,Banjul,Rice (long grain imported) ,Retail,2017,12,28,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,01,28,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,02,28,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,03,28,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,04,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,05,30,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,06,29,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,07,29,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,08,30,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,09,30,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,10,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,11,28,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2018,12,64,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,01,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,02,30,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,03,30,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,04,30,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,05,60,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,06,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,07,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,08,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,09,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,10,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,11,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2019,12,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,01,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,02,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,03,,KG,GMD,
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,04,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,05,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,06,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,07,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,08,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,09,36,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,10,36,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,11,36,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (long grain imported) ,Retail,2020,12,32,KG,GMD,Gambia Bureau of Statistic 
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,01,12.1622,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,02,12.1622,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,03,12.1622,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,04,12.1622,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,05,12.1622,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,06,12.1622,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,07,12.1622,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,08,12.1622,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,09,12.3288,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,10,12.3288,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,11,12.3288,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2006,12,12.5,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,01,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,02,12.5,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,03,14.75,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,04,14.75,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,05,14.5,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,06,14.75,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,07,13.5,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,08,12,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,09,12,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,10,13,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,11,12,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2007,12,12,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,01,12,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,02,14,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,03,14,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,04,14.25,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,05,14,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,06,13,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,07,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,08,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,09,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,10,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,11,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2008,12,19,KG,GMD,GBOS
