system:index,Date,FracFlooded,Name,.geo
0_219,1_2006_10_08,0.02867543951671956,Kolda,
0_220,1_2006_10_16,0.02923663398767139,Kolda,
0_221,1_2006_10_24,0.029676656524632587,Kolda,
0_222,1_2006_11_01,0.030979987877124367,Kolda,
0_223,1_2006_11_09,0.03187651485749043,Kolda,
0_224,1_2006_11_17,0.0325738136199992,Kolda,
0_225,1_2006_11_25,0.033468134198245354,Kolda,
0_226,1_2006_12_03,0.03370135707513827,Kolda,
0_227,1_2006_12_11,0.03505971339508567,Kolda,
0_228,1_2006_12_19,0.035761465105747944,Kolda,
0_229,1_2006_12_27,0.02953534817030049,Kolda,
0_230,1_2007_01_01,4.918524820382167E-4,Kolda,
0_231,1_2007_01_09,0.001073551281770458,Kolda,
0_232,1_2007_01_17,0.0020332747009584066,Kolda,
0_233,1_2007_01_25,0.002789050474309586,Kolda,
0_234,1_2007_02_02,0.003493313631693286,Kolda,
0_235,1_2007_02_10,0.004383020792905176,Kolda,
0_236,1_2007_02_18,0.005379557273162905,Kolda,
0_237,1_2007_02_26,0.005972660077566418,Kolda,
0_238,1_2007_03_06,0.006674145298287353,Kolda,
0_239,1_2007_03_14,0.00759271417761329,Kolda,
0_240,1_2007_03_22,0.008443997461726789,Kolda,
0_241,1_2007_03_30,0.009224982238105363,Kolda,
0_242,1_2007_04_07,0.009731037017334401,Kolda,
0_243,1_2007_04_15,0.010754438122233766,Kolda,
0_244,1_2007_04_23,0.01145618415807624,Kolda,
0_245,1_2007_05_01,0.012348011367547707,Kolda,
0_246,1_2007_05_09,0.013338417121074659,Kolda,
0_247,1_2007_05_17,0.013747148196719143,Kolda,
0_248,1_2007_05_25,0.015123832811316086,Kolda,
0_249,1_2007_06_02,0.015526650251052513,Kolda,
0_250,1_2007_06_10,0.01608488756743532,Kolda,
0_251,1_2007_06_18,0.017461713835020595,Kolda,
0_252,1_2007_06_26,0.018000830638262712,Kolda,
0_253,1_2007_07_04,0.01872745247877618,Kolda,
0_254,1_2007_07_12,0.019397959716077252,Kolda,
0_255,1_2007_07_20,0.020246862407447417,Kolda,
0_256,1_2007_07_28,0.021080623433362103,Kolda,
0_257,1_2007_08_05,0.02198181232266771,Kolda,
0_258,1_2007_08_13,0.022874533134011228,Kolda,
0_259,1_2007_08_21,0.023518283624118154,Kolda,
0_260,1_2007_08_29,0.02420430705800125,Kolda,
0_261,1_2007_09_06,0.025151213845224663,Kolda,
0_262,1_2007_09_14,0.025949778163605344,Kolda,
0_263,1_2007_09_22,0.026995423519938777,Kolda,
0_264,1_2007_09_30,0.027579907546332227,Kolda,
0_265,1_2007_10_08,0.02809117871816419,Kolda,
0_266,1_2007_10_16,0.029185650183492576,Kolda,
0_267,1_2007_10_24,0.02988101141123962,Kolda,
0_268,1_2007_11_01,0.030581531441405838,Kolda,
0_269,1_2007_11_09,0.03156340602046617,Kolda,
0_270,1_2007_11_17,0.032175357184280204,Kolda,
0_271,1_2007_11_25,0.03303776868111851,Kolda,
0_272,1_2007_12_03,0.03376918292546903,Kolda,
0_273,1_2007_12_11,0.03462675652828084,Kolda,
0_274,1_2007_12_19,0.03546482289508227,Kolda,
0_275,1_2007_12_27,0.03625372755438179,Kolda,
0_276,1_2008_01_01,5.988079142873401E-4,Kolda,
0_277,1_2008_01_09,0.0014846648493896863,Kolda,
0_278,1_2008_01_17,0.002191510396452588,Kolda,
0_279,1_2008_01_25,0.0030726196129821966,Kolda,
0_280,1_2008_02_02,0.00378533613932714,Kolda,
0_281,1_2008_02_10,0.004482634901834784,Kolda,
0_282,1_2008_02_18,0.005441177599927984,Kolda,
0_283,1_2008_02_26,0.0059814866096386055,Kolda,
0_284,1_2008_03_05,0.0069729876250762685,Kolda,
0_285,1_2008_03_13,0.007867811309627232,Kolda,
0_286,1_2008_03_21,0.008567054066676816,Kolda,
0_287,1_2008_03_29,0.009279481522769696,Kolda,
0_288,1_2008_04_06,0.010160318179103574,Kolda,
0_289,1_2008_04_14,0.010861494384954403,Kolda,
0_290,1_2008_04_22,0.011718423193567435,Kolda,
0_291,1_2008_04_30,0.012490777829478023,Kolda,
0_292,1_2008_05_08,0.013326519305470843,Kolda,
0_293,1_2008_05_16,0.013975528889017614,Kolda,
0_294,1_2008_05_24,0.014743407596579676,Kolda,
0_295,1_2008_06_01,0.015794720788473486,Kolda,
0_296,1_2008_06_09,0.016534341350126505,Kolda,
0_297,1_2008_06_17,0.01683478440911272,Kolda,
0_298,1_2008_06_25,0.017935329666658156,Kolda,
0_299,1_2008_07_03,0.019018241652841203,Kolda,
0_300,1_2008_07_11,0.01966100872023384,Kolda,
0_301,1_2008_07_19,0.020439251075136482,Kolda,
0_302,1_2008_07_27,0.021310706231256547,Kolda,
0_303,1_2008_08_04,0.02202273758641843,Kolda,
0_304,1_2008_08_12,0.022540626729836404,Kolda,
0_305,1_2008_08_20,0.0236576661531486,Kolda,
0_306,1_2008_08_28,0.024469720463011796,Kolda,
0_307,1_2008_09_05,0.02520188816387155,Kolda,
0_308,1_2008_09_13,0.02595055581677941,Kolda,
0_309,1_2008_09_21,0.026995423519938777,Kolda,
0_310,1_2008_09_29,0.027447332326045095,Kolda,
0_311,1_2008_10_07,0.028552785550256886,Kolda,
0_312,1_2008_10_15,0.029479233321300438,Kolda,
0_313,1_2008_10_23,0.03006927224578407,Kolda,
0_314,1_2008_10_31,0.03088037376819512,Kolda,
0_315,1_2008_11_08,0.03166537613306437,Kolda,
0_316,1_2008_11_16,0.032461253090011126,Kolda,
0_317,1_2008_11_24,0.03337072649143617,Kolda,
0_318,1_2008_12_02,0.03406802525394385,Kolda,
0_319,1_2008_12_10,0.03476532401645147,Kolda,
0_320,1_2008_12_18,0.03527088005678392,Kolda,
0_321,1_2008_12_26,0.036359149759326415,Kolda,
0_322,1_2009_01_01,7.965117086398838E-4,Kolda,
0_323,1_2009_01_09,9.971060042770377E-4,Kolda,
0_324,1_2009_01_17,0.0019080676629868198,Kolda,
0_325,1_2009_01_25,0.002590688932373493,Kolda,
0_326,1_2009_02_02,0.0039746587035619915,Kolda,
0_327,1_2009_02_10,0.004192762206776695,Kolda,
0_328,1_2009_02_18,0.005538949171543943,Kolda,
0_329,1_2009_02_26,0.0062700725272475805,Kolda,
0_330,1_2009_03_06,0.007172215842935741,Kolda,
0_331,1_2009_03_14,0.007869113437443516,Kolda,
0_332,1_2009_03_22,0.00873861398074347,Kolda,
0_333,1_2009_03_30,0.009463311873578403,Kolda,
0_334,1_2009_04_07,0.010098759833415082,Kolda,
0_335,1_2009_04_15,0.011054919565544101,Kolda,
0_336,1_2009_04_23,0.011690989445218842,Kolda,
0_337,1_2009_05_01,0.01234736015693062,Kolda,
0_338,1_2009_05_09,0.012881103703660857,Kolda,
0_339,1_2009_05_17,0.014244817576941498,Kolda,
0_340,1_2009_05_25,0.01448285813363275,Kolda,
0_341,1_2009_06_02,0.015838482854377937,Kolda,
0_342,1_2009_06_10,0.016068328777934376,Kolda,
0_343,1_2009_06_18,0.017113549974637612,Kolda,
0_344,1_2009_06_26,0.0180452480601376,Kolda,
0_345,1_2009_07_04,0.018762998067545347,Kolda,
0_346,1_2009_07_12,0.019423303221596782,Kolda,
0_347,1_2009_07_20,0.020443234155706144,Kolda,
0_348,1_2009_07_28,0.02126605409822577,Kolda,
0_349,1_2009_08_05,0.022133751936522637,Kolda,
0_350,1_2009_08_13,0.02285274114733608,Kolda,
0_351,1_2009_08_21,0.023327430774998607,Kolda,
0_352,1_2009_08_29,0.024458503726761425,Kolda,
0_353,1_2009_09_06,0.025074419945258688,Kolda,
0_354,1_2009_09_14,0.026102971497319872,Kolda,
0_355,1_2009_09_22,0.02662901603417403,Kolda,
0_356,1_2009_09_30,0.027460337666308808,Kolda,
0_357,1_2009_10_08,0.0283974115700333,Kolda,
0_358,1_2009_10_16,0.029485776243179516,Kolda,
0_359,1_2009_10_24,0.02986946067606509,Kolda,
0_360,1_2009_11_01,0.031079601986054226,Kolda,
0_361,1_2009_11_09,0.031776900748561855,Kolda,
0_362,1_2009_11_17,0.032673427728929026,Kolda,
0_363,1_2009_11_25,0.03294581240035105,Kolda,
0_364,1_2009_12_03,0.03363548908375597,Kolda,
0_365,1_2009_12_11,0.034964552234310935,Kolda,
0_366,1_2009_12_19,0.03585883268790869,Kolda,
0_367,1_2009_12_27,0.003560029390671615,Kolda,
0_368,1_2010_01_01,2.373309404440485E-4,Kolda,
0_369,1_2010_01_09,0.0013693206354965068,Kolda,
0_370,1_2010_01_17,0.0019711838991178297,Kolda,
0_371,1_2010_01_25,0.0026895809411008257,Kolda,
0_372,1_2010_02_02,0.0037351517284866004,Kolda,
0_373,1_2010_02_10,0.004283406683975433,Kolda,
0_374,1_2010_02_18,0.005177767384159703,Kolda,
0_375,1_2010_02_26,0.00587723242685008,Kolda,
0_376,1_2010_03_06,0.006782758132994554,Kolda,
0_377,1_2010_03_14,0.007471254190992432,Kolda,
0_378,1_2010_03_22,0.00863206772019036,Kolda,
0_379,1_2010_03_30,0.008911316468098555,Kolda,
0_380,1_2010_04_07,0.009962630287183355,Kolda,
0_381,1_2010_04_15,0.010654657875439757,Kolda,
0_382,1_2010_04_23,0.011527472505439753,Kolda,
0_383,1_2010_05_01,0.012277985496992388,Kolda,
0_384,1_2010_05_09,0.013145339384126003,Kolda,
0_385,1_2010_05_17,0.013969031235110698,Kolda,
0_386,1_2010_05_25,0.01472554950910394,Kolda,
0_387,1_2010_06_02,0.015440715475432206,Kolda,
0_388,1_2010_06_10,0.016402709227818446,Kolda,
0_389,1_2010_06_18,0.017298961367738074,Kolda,
0_390,1_2010_06_26,0.017731311389479858,Kolda,
0_391,1_2010_07_04,0.018804704924636557,Kolda,
0_392,1_2010_07_12,0.01990361522883608,Kolda,
0_393,1_2010_07_20,0.020354947108138594,Kolda,
0_394,1_2010_07_28,0.021078865669841105,Kolda,
0_395,1_2010_08_05,0.02212157861336929,Kolda,
0_396,1_2010_08_13,0.023010859162751383,Kolda,
0_397,1_2010_08_21,0.02373058164874942,Kolda,
0_398,1_2010_08_29,0.024136386342339087,Kolda,
0_399,1_2010_09_06,0.025173178384015626,Kolda,
0_400,1_2010_09_14,0.02589026414397672,Kolda,
0_401,1_2010_09_22,0.02708974798823123,Kolda,
0_402,1_2010_09_30,0.02749349406458668,Kolda,
0_403,1_2010_10_08,0.02819095329293508,Kolda,
0_404,1_2010_10_16,0.029269977901667264,Kolda,
0_405,1_2010_10_24,0.029784618569968745,Kolda,
0_406,1_2010_11_01,0.03068114555033482,Kolda,
0_407,1_2010_11_09,0.03125152353927345,Kolda,
0_408,1_2010_11_17,0.03227497129320911,Kolda,
0_409,1_2010_11_25,0.03297227005571795,Kolda,
0_410,1_2010_12_03,0.03386879703608441,Kolda,
0_411,1_2010_12_11,0.0345660957985926,Kolda,
0_412,1_2010_12_19,0.0354627832465598,Kolda,
0_413,1_2010_12_27,0.03613236615352976,Kolda,
0_414,1_2011_01_01,6.972987625076437E-4,Kolda,
0_415,1_2011_01_09,0.0015780799920177657,Kolda,
0_416,1_2011_01_17,0.0022911245053821756,Kolda,
0_417,1_2011_01_25,0.002988423267889827,Kolda,
0_418,1_2011_02_02,0.003707757709218375,Kolda,
0_419,1_2011_02_10,0.004582409477672295,Kolda,
0_420,1_2011_02_18,0.005478775991131323,Kolda,
0_421,1_2011_02_26,0.006176230808976508,Kolda,
0_422,1_2011_03_06,0.007071768880760493,Kolda,
0_423,1_2011_03_14,0.0077699004965135566,Kolda,
0_424,1_2011_03_22,0.008662026930462387,Kolda,
0_425,1_2011_03_30,0.009359558957552139,Kolda,
0_426,1_2011_04_07,0.010244176882834438,Kolda,
0_427,1_2011_04_15,0.011010360561464785,Kolda,
0_428,1_2011_04_23,0.011850526370500646,Kolda,
0_429,1_2011_05_01,0.012550707386440768,Kolda,
0_430,1_2011_05_09,0.01324867648764496,Kolda,
0_431,1_2011_05_17,0.014236011960697733,Kolda,
0_432,1_2011_05_25,0.014876815940562041,Kolda,
0_433,1_2011_06_02,0.01568280082138403,Kolda,
0_434,1_2011_06_10,0.0162362111281562,Kolda,
0_435,1_2011_06_18,0.01733285495376091,Kolda,
0_436,1_2011_06_26,0.017898211123572306,Kolda,
0_437,1_2011_07_04,0.018926680696635355,Kolda,
0_438,1_2011_07_12,0.0197669687878306,Kolda,
0_439,1_2011_07_20,0.02035637558954483,Kolda,
0_440,1_2011_07_28,0.020973540527409046,Kolda,
0_441,1_2011_08_05,0.021897052749904312,Kolda,
0_442,1_2011_08_13,0.022530162540285354,Kolda,
0_443,1_2011_08_21,0.023865247365391567,Kolda,
0_444,1_2011_08_29,0.02427296333515124,Kolda,
0_445,1_2011_09_06,0.025140379482862605,Kolda,
0_446,1_2011_09_14,0.025791424214727045,Kolda,
0_447,1_2011_09_22,0.02689580941100838,Kolda,
0_448,1_2011_09_30,0.02768722748155977,Kolda,
0_449,1_2011_10_08,0.028628382580045592,Kolda,
0_450,1_2011_10_16,0.029186933916390274,Kolda,
0_451,1_2011_10_24,0.030083460896758576,Kolda,
0_452,1_2011_11_01,0.030966177607484376,Kolda,
0_453,1_2011_11_09,0.031685281645526135,Kolda,
0_454,1_2011_11_17,0.0325738136199992,Kolda,
0_455,1_2011_11_25,0.03310473386694306,Kolda,
0_456,1_2011_12_03,0.03416491143744646,Kolda,
0_457,1_2011_12_11,0.03506416634324141,Kolda,
0_458,1_2011_12_19,0.035761465105747944,Kolda,
0_459,1_2011_12_27,0.03173381281016802,Kolda,
0_460,1_2012_01_01,7.96912871437275E-4,Kolda,
0_461,1_2012_01_09,0.0010117747430790555,Kolda,
0_462,1_2012_01_17,0.0016934398518041978,Kolda,
0_463,1_2012_01_25,0.0026007199756919136,Kolda,
0_464,1_2012_02_02,0.0034829733723232828,Kolda,
0_465,1_2012_02_10,0.004191815905769647,Kolda,
0_466,1_2012_02_18,0.004881091337553436,Kolda,
0_467,1_2012_02_26,0.005782136877837344,Kolda,
0_468,1_2012_03_05,0.00647696300834385,Kolda,
0_469,1_2012_03_13,0.007375054781954753,Kolda,
0_470,1_2012_03_21,0.00851525377814632,Kolda,
0_471,1_2012_03_29,0.008978870464993387,Kolda,
0_472,1_2012_04_06,0.009663848358533636,Kolda,
0_473,1_2012_04_14,0.010576531801564969,Kolda,
0_474,1_2012_04_22,0.011257298580678355,Kolda,
0_475,1_2012_04_30,0.012591878582407748,Kolda,
0_476,1_2012_05_08,0.01285107406623773,Kolda,
0_477,1_2012_05_16,0.014057574267455682,Kolda,
0_478,1_2012_05_24,0.01498783878741028,Kolda,
0_479,1_2012_06_01,0.015351404262591477,Kolda,
0_480,1_2012_06_09,0.016049665799055535,Kolda,
0_481,1_2012_06_17,0.01713842530046592,Kolda,
0_482,1_2012_06_25,0.018110757857415713,Kolda,
0_483,1_2012_07_03,0.01872046386020146,Kolda,
0_484,1_2012_07_11,0.019564483229141172,Kolda,
0_485,1_2012_07_19,0.020409671721958584,Kolda,
0_486,1_2012_07_27,0.02101685342523308,Kolda,
0_487,1_2012_08_04,0.0219265646677268,Kolda,
0_488,1_2012_08_12,0.02303990085585098,Kolda,
0_489,1_2012_08_20,0.02342788876032659,Kolda,
0_490,1_2012_08_28,0.024287432453380033,Kolda,
0_491,1_2012_09_05,0.025401310665794236,Kolda,
0_492,1_2012_09_13,0.025814183565532195,Kolda,
