system:index,Date,FracFlooded,Name,.geo
0_267,1_2007_10_24,0.0,Kolda,
0_268,1_2007_11_01,0.0,Kolda,
0_269,1_2007_11_09,0.0,Kolda,
0_270,1_2007_11_17,0.0,Kolda,
0_271,1_2007_11_25,0.0,Kolda,
0_272,1_2007_12_03,0.0,Kolda,
0_273,1_2007_12_11,0.0,Kolda,
0_274,1_2007_12_19,0.0,Kolda,
0_275,1_2007_12_27,0.0,Kolda,
0_276,1_2008_01_01,0.0,Kolda,
0_277,1_2008_01_09,0.0,Kolda,
0_278,1_2008_01_17,0.0,Kolda,
0_279,1_2008_01_25,0.0,Kolda,
0_280,1_2008_02_02,0.0,Kolda,
0_281,1_2008_02_10,0.0,Kolda,
0_282,1_2008_02_18,0.0,Kolda,
0_283,1_2008_02_26,0.0,Kolda,
0_284,1_2008_03_05,0.0,Kolda,
0_285,1_2008_03_13,0.0,Kolda,
0_286,1_2008_03_21,0.0,Kolda,
0_287,1_2008_03_29,0.0,Kolda,
0_288,1_2008_04_06,0.0,Kolda,
0_289,1_2008_04_14,0.0,Kolda,
0_290,1_2008_04_22,0.0,Kolda,
0_291,1_2008_04_30,0.0,Kolda,
0_292,1_2008_05_08,0.0,Kolda,
0_293,1_2008_05_16,0.0,Kolda,
0_294,1_2008_05_24,0.0,Kolda,
0_295,1_2008_06_01,0.0,Kolda,
0_296,1_2008_06_09,0.0,Kolda,
0_297,1_2008_06_17,0.0,Kolda,
0_298,1_2008_06_25,0.0,Kolda,
0_299,1_2008_07_03,0.0,Kolda,
0_300,1_2008_07_11,0.0,Kolda,
0_301,1_2008_07_19,0.0,Kolda,
0_302,1_2008_07_27,0.0,Kolda,
0_303,1_2008_08_04,0.0,Kolda,
0_304,1_2008_08_12,0.0,Kolda,
0_305,1_2008_08_20,0.0,Kolda,
0_306,1_2008_08_28,0.0,Kolda,
0_307,1_2008_09_05,0.0,Kolda,
0_308,1_2008_09_13,0.0,Kolda,
0_309,1_2008_09_21,0.0,Kolda,
0_310,1_2008_09_29,0.0,Kolda,
0_311,1_2008_10_07,0.0,Kolda,
0_312,1_2008_10_15,0.0,Kolda,
0_313,1_2008_10_23,0.0,Kolda,
0_314,1_2008_10_31,0.0,Kolda,
0_315,1_2008_11_08,0.0,Kolda,
0_316,1_2008_11_16,0.0,Kolda,
0_317,1_2008_11_24,0.0,Kolda,
0_318,1_2008_12_02,0.0,Kolda,
0_319,1_2008_12_10,0.0,Kolda,
0_320,1_2008_12_18,0.0,Kolda,
0_321,1_2008_12_26,0.0,Kolda,
0_322,1_2009_01_01,0.0,Kolda,
0_323,1_2009_01_09,0.0,Kolda,
0_324,1_2009_01_17,0.0,Kolda,
0_325,1_2009_01_25,0.0,Kolda,
0_326,1_2009_02_02,0.0,Kolda,
0_327,1_2009_02_10,0.0,Kolda,
0_328,1_2009_02_18,0.0,Kolda,
0_329,1_2009_02_26,0.0,Kolda,
0_330,1_2009_03_06,0.0,Kolda,
0_331,1_2009_03_14,0.0,Kolda,
0_332,1_2009_03_22,0.0,Kolda,
0_333,1_2009_03_30,0.0,Kolda,
0_334,1_2009_04_07,0.0,Kolda,
0_335,1_2009_04_15,0.0,Kolda,
0_336,1_2009_04_23,0.0,Kolda,
0_337,1_2009_05_01,0.0,Kolda,
0_338,1_2009_05_09,0.0,Kolda,
0_339,1_2009_05_17,0.0,Kolda,
0_340,1_2009_05_25,0.0,Kolda,
0_341,1_2009_06_02,0.0,Kolda,
0_342,1_2009_06_10,0.0,Kolda,
0_343,1_2009_06_18,0.0,Kolda,
0_344,1_2009_06_26,0.0,Kolda,
0_345,1_2009_07_04,0.0,Kolda,
0_346,1_2009_07_12,0.0,Kolda,
0_347,1_2009_07_20,0.0,Kolda,
0_348,1_2009_07_28,0.0,Kolda,
0_349,1_2009_08_05,0.0,Kolda,
0_350,1_2009_08_13,0.0,Kolda,
0_351,1_2009_08_21,0.0,Kolda,
0_352,1_2009_08_29,0.0,Kolda,
0_353,1_2009_09_06,0.0,Kolda,
0_354,1_2009_09_14,0.0,Kolda,
0_355,1_2009_09_22,0.0,Kolda,
0_356,1_2009_09_30,0.0,Kolda,
0_357,1_2009_10_08,0.0,Kolda,
0_358,1_2009_10_16,0.0,Kolda,
0_359,1_2009_10_24,0.0,Kolda,
0_360,1_2009_11_01,0.0,Kolda,
0_361,1_2009_11_09,0.0,Kolda,
0_362,1_2009_11_17,0.0,Kolda,
0_363,1_2009_11_25,0.0,Kolda,
0_364,1_2009_12_03,0.0,Kolda,
0_365,1_2009_12_11,0.0,Kolda,
0_366,1_2009_12_19,0.0,Kolda,
0_367,1_2009_12_27,0.0,Kolda,
0_368,1_2010_01_01,0.0,Kolda,
0_369,1_2010_01_09,0.0,Kolda,
0_370,1_2010_01_17,0.0,Kolda,
0_371,1_2010_01_25,0.0,Kolda,
0_372,1_2010_02_02,0.0,Kolda,
0_373,1_2010_02_10,0.0,Kolda,
0_374,1_2010_02_18,0.0,Kolda,
0_375,1_2010_02_26,0.0,Kolda,
0_376,1_2010_03_06,0.0,Kolda,
0_377,1_2010_03_14,0.0,Kolda,
0_378,1_2010_03_22,0.0,Kolda,
0_379,1_2010_03_30,0.0,Kolda,
0_380,1_2010_04_07,0.0,Kolda,
0_381,1_2010_04_15,0.0,Kolda,
0_382,1_2010_04_23,0.0,Kolda,
0_383,1_2010_05_01,0.0,Kolda,
0_384,1_2010_05_09,0.0,Kolda,
0_385,1_2010_05_17,0.0,Kolda,
0_386,1_2010_05_25,0.0,Kolda,
0_387,1_2010_06_02,0.0,Kolda,
0_388,1_2010_06_10,0.0,Kolda,
0_389,1_2010_06_18,0.0,Kolda,
0_390,1_2010_06_26,0.0,Kolda,
0_391,1_2010_07_04,0.0,Kolda,
0_392,1_2010_07_12,0.0,Kolda,
0_393,1_2010_07_20,0.0,Kolda,
0_394,1_2010_07_28,0.0,Kolda,
0_395,1_2010_08_05,0.0,Kolda,
0_396,1_2010_08_13,0.0,Kolda,
0_397,1_2010_08_21,0.0,Kolda,
0_398,1_2010_08_29,0.0,Kolda,
0_399,1_2010_09_06,0.0,Kolda,
0_400,1_2010_09_14,0.0,Kolda,
0_401,1_2010_09_22,0.0,Kolda,
0_402,1_2010_09_30,0.0,Kolda,
0_403,1_2010_10_08,0.0,Kolda,
0_404,1_2010_10_16,0.0,Kolda,
0_405,1_2010_10_24,0.0,Kolda,
0_406,1_2010_11_01,0.0,Kolda,
0_407,1_2010_11_09,0.0,Kolda,
0_408,1_2010_11_17,0.0,Kolda,
0_409,1_2010_11_25,0.0,Kolda,
0_410,1_2010_12_03,0.0,Kolda,
0_411,1_2010_12_11,0.0,Kolda,
0_412,1_2010_12_19,0.0,Kolda,
0_413,1_2010_12_27,0.0,Kolda,
0_414,1_2011_01_01,0.0,Kolda,
0_415,1_2011_01_09,0.0,Kolda,
0_416,1_2011_01_17,0.0,Kolda,
0_417,1_2011_01_25,0.0,Kolda,
0_418,1_2011_02_02,0.0,Kolda,
0_419,1_2011_02_10,0.0,Kolda,
0_420,1_2011_02_18,0.0,Kolda,
0_421,1_2011_02_26,0.0,Kolda,
0_422,1_2011_03_06,0.0,Kolda,
0_423,1_2011_03_14,0.0,Kolda,
0_424,1_2011_03_22,0.0,Kolda,
0_425,1_2011_03_30,0.0,Kolda,
0_426,1_2011_04_07,0.0,Kolda,
0_427,1_2011_04_15,0.0,Kolda,
0_428,1_2011_04_23,0.0,Kolda,
0_429,1_2011_05_01,0.0,Kolda,
0_430,1_2011_05_09,0.0,Kolda,
0_431,1_2011_05_17,0.0,Kolda,
0_432,1_2011_05_25,0.0,Kolda,
0_433,1_2011_06_02,0.0,Kolda,
0_434,1_2011_06_10,0.0,Kolda,
0_435,1_2011_06_18,0.0,Kolda,
0_436,1_2011_06_26,0.0,Kolda,
0_437,1_2011_07_04,0.0,Kolda,
0_438,1_2011_07_12,0.0,Kolda,
0_439,1_2011_07_20,0.0,Kolda,
0_440,1_2011_07_28,0.0,Kolda,
0_441,1_2011_08_05,0.0,Kolda,
0_442,1_2011_08_13,0.0,Kolda,
0_443,1_2011_08_21,0.0,Kolda,
0_444,1_2011_08_29,0.0,Kolda,
0_445,1_2011_09_06,0.0,Kolda,
0_446,1_2011_09_14,0.0,Kolda,
0_447,1_2011_09_22,0.0,Kolda,
0_448,1_2011_09_30,0.0,Kolda,
0_449,1_2011_10_08,0.0,Kolda,
0_450,1_2011_10_16,0.0,Kolda,
0_451,1_2011_10_24,0.0,Kolda,
0_452,1_2011_11_01,0.0,Kolda,
0_453,1_2011_11_09,0.0,Kolda,
0_454,1_2011_11_17,0.0,Kolda,
0_455,1_2011_11_25,0.0,Kolda,
0_456,1_2011_12_03,0.0,Kolda,
0_457,1_2011_12_11,0.0,Kolda,
0_458,1_2011_12_19,0.0,Kolda,
0_459,1_2011_12_27,0.0,Kolda,
0_460,1_2012_01_01,0.0,Kolda,
0_461,1_2012_01_09,0.0,Kolda,
0_462,1_2012_01_17,0.0,Kolda,
0_463,1_2012_01_25,0.0,Kolda,
0_464,1_2012_02_02,0.0,Kolda,
0_465,1_2012_02_10,0.0,Kolda,
0_466,1_2012_02_18,0.0,Kolda,
0_467,1_2012_02_26,0.0,Kolda,
0_468,1_2012_03_05,0.0,Kolda,
0_469,1_2012_03_13,0.0,Kolda,
0_470,1_2012_03_21,0.0,Kolda,
0_471,1_2012_03_29,0.0,Kolda,
0_472,1_2012_04_06,0.0,Kolda,
0_473,1_2012_04_14,0.0,Kolda,
0_474,1_2012_04_22,0.0,Kolda,
0_475,1_2012_04_30,0.0,Kolda,
0_476,1_2012_05_08,0.0,Kolda,
0_477,1_2012_05_16,0.0,Kolda,
0_478,1_2012_05_24,0.0,Kolda,
0_479,1_2012_06_01,0.0,Kolda,
0_480,1_2012_06_09,0.0,Kolda,
0_481,1_2012_06_17,0.0,Kolda,
0_482,1_2012_06_25,0.0,Kolda,
0_483,1_2012_07_03,0.0,Kolda,
0_484,1_2012_07_11,0.0,Kolda,
0_485,1_2012_07_19,0.0,Kolda,
0_486,1_2012_07_27,0.0,Kolda,
0_487,1_2012_08_04,0.0,Kolda,
0_488,1_2012_08_12,0.0,Kolda,
0_489,1_2012_08_20,0.0,Kolda,
0_490,1_2012_08_28,0.0,Kolda,
0_491,1_2012_09_05,0.0,Kolda,
0_492,1_2012_09_13,0.0,Kolda,
0_493,1_2012_09_21,0.0,Kolda,
0_494,1_2012_09_29,0.0,Kolda,
0_495,1_2012_10_07,0.0,Kolda,
0_496,1_2012_10_15,0.0,Kolda,
0_497,1_2012_10_23,0.0,Kolda,
0_498,1_2012_10_31,0.0,Kolda,
0_499,1_2012_11_08,0.0,Kolda,
0_500,1_2012_11_16,0.0,Kolda,
0_501,1_2012_11_24,0.0,Kolda,
0_502,1_2012_12_02,0.0,Kolda,
0_503,1_2012_12_10,0.0,Kolda,
0_504,1_2012_12_18,0.0,Kolda,
0_505,1_2012_12_26,0.0,Kolda,
0_506,1_2013_01_01,0.0,Kolda,
0_507,1_2013_01_09,0.0,Kolda,
0_508,1_2013_01_17,0.0,Kolda,
0_509,1_2013_01_25,0.0,Kolda,
0_510,1_2013_02_02,0.0,Kolda,
0_511,1_2013_02_10,0.0,Kolda,
0_512,1_2013_02_18,0.0,Kolda,
0_513,1_2013_02_26,0.0,Kolda,
0_514,1_2013_03_06,0.0,Kolda,
0_515,1_2013_03_14,0.0,Kolda,
0_516,1_2013_03_22,0.0,Kolda,
0_517,1_2013_03_30,0.0,Kolda,
0_518,1_2013_04_07,0.0,Kolda,
0_519,1_2013_04_15,0.0,Kolda,
0_520,1_2013_04_23,0.0,Kolda,
0_521,1_2013_05_01,0.0,Kolda,
0_522,1_2013_05_09,0.0,Kolda,
0_523,1_2013_05_17,0.0,Kolda,
0_524,1_2013_05_25,0.0,Kolda,
0_525,1_2013_06_02,0.0,Kolda,
0_526,1_2013_06_10,0.0,Kolda,
0_527,1_2013_06_18,0.0,Kolda,
0_528,1_2013_06_26,0.0,Kolda,
0_529,1_2013_07_04,0.0,Kolda,
0_530,1_2013_07_12,0.0,Kolda,
0_531,1_2013_07_20,0.0,Kolda,
0_532,1_2013_07_28,0.0,Kolda,
0_533,1_2013_08_05,0.0,Kolda,
0_534,1_2013_08_13,0.0,Kolda,
0_535,1_2013_08_21,0.0,Kolda,
0_536,1_2013_08_29,0.0,Kolda,
0_537,1_2013_09_06,0.0,Kolda,
0_538,1_2013_09_14,0.0,Kolda,
0_539,1_2013_09_22,0.0,Kolda,
0_540,1_2013_09_30,0.0,Kolda,
0_541,1_2013_10_08,0.0,Kolda,
0_542,1_2013_10_16,0.0,Kolda,
0_543,1_2013_10_24,0.0,Kolda,
0_544,1_2013_11_01,0.0,Kolda,
0_545,1_2013_11_09,0.0,Kolda,
0_546,1_2013_11_17,0.0,Kolda,
0_547,1_2013_11_25,0.0,Kolda,
0_548,1_2013_12_03,0.0,Kolda,
0_549,1_2013_12_11,0.0,Kolda,
0_550,1_2013_12_19,0.0,Kolda,
0_551,1_2013_12_27,0.0,Kolda,
0_552,1_2014_01_01,0.0,Kolda,
0_553,1_2014_01_09,0.0,Kolda,
0_554,1_2014_01_17,0.0,Kolda,
0_555,1_2014_01_25,0.0,Kolda,
0_556,1_2014_02_02,0.0,Kolda,
0_557,1_2014_02_10,0.0,Kolda,
0_558,1_2014_02_18,0.0,Kolda,
0_559,1_2014_02_26,0.0,Kolda,
0_560,1_2014_03_06,0.0,Kolda,
0_561,1_2014_03_14,0.0,Kolda,
0_562,1_2014_03_22,0.0,Kolda,
0_563,1_2014_03_30,0.0,Kolda,
0_564,1_2014_04_07,0.0,Kolda,
0_565,1_2014_04_15,0.0,Kolda,
0_566,1_2014_04_23,0.0,Kolda,
0_567,1_2014_05_01,0.0,Kolda,
0_568,1_2014_05_09,0.0,Kolda,
0_569,1_2014_05_17,0.0,Kolda,
0_570,1_2014_05_25,0.0,Kolda,
0_571,1_2014_06_02,0.0,Kolda,
0_572,1_2014_06_10,0.0,Kolda,
0_573,1_2014_06_18,0.0,Kolda,
0_574,1_2014_06_26,0.0,Kolda,
0_575,1_2014_07_04,0.0,Kolda,
0_576,1_2014_07_12,0.0,Kolda,
0_577,1_2014_07_20,0.0,Kolda,
0_578,1_2014_07_28,0.0,Kolda,
0_579,1_2014_08_05,0.0,Kolda,
0_580,1_2014_08_13,0.0,Kolda,
0_581,1_2014_08_21,0.0,Kolda,
0_582,1_2014_08_29,0.0,Kolda,
0_583,1_2014_09_06,0.0,Kolda,
0_584,1_2014_09_14,0.0,Kolda,
0_585,1_2014_09_22,0.0,Kolda,
0_586,1_2014_09_30,0.0,Kolda,
0_587,1_2014_10_08,0.0,Kolda,
0_588,1_2014_10_16,0.0,Kolda,
0_589,1_2014_10_24,0.0,Kolda,
0_590,1_2014_11_01,0.0,Kolda,
0_591,1_2014_11_09,0.0,Kolda,
0_592,1_2014_11_17,0.0,Kolda,
0_593,1_2014_11_25,0.0,Kolda,
0_594,1_2014_12_03,0.0,Kolda,
0_595,1_2014_12_11,0.0,Kolda,
0_596,1_2014_12_19,0.0,Kolda,
0_597,1_2014_12_27,0.0,Kolda,
0_598,1_2015_01_01,0.0,Kolda,
0_599,1_2015_01_09,0.0,Kolda,
0_600,1_2015_01_17,0.0,Kolda,
0_601,1_2015_01_25,0.0,Kolda,
0_602,1_2015_02_02,0.0,Kolda,
0_603,1_2015_02_10,0.0,Kolda,
0_604,1_2015_02_18,0.0,Kolda,
0_605,1_2015_02_26,0.0,Kolda,
